Permit ID,Name,Address,Lattitude,Longitude
1992,DON JUAN RESTAURANT,"1660 LAMONT ST NW Washington, DC 20010",38.9310957,-77.038641
2778,DON LOBO'S MEXICAN GRILLE,"2811 M ST NW Washington, DC 20007",38.90546864,-77.0574225
6105,DONOVAN HOUSE/ZENTAN RESTAURANT,"1155 14TH ST NW Washington, DC 20005",38.9051023,-77.0315742
2862,DOS GRINGOS,"3116 MOUNT PLEASANT ST NW Washington, DC 20010",38.9294287,-77.0378759
4551,DOT EATERY,"407 6TH ST SW Washington, DC 20024",38.88463638,-77.02001535
1874,DOUBLETREE WASHINGTON DC,"1515 RHODE ISLAND AVE NW Washington, DC 20018",38.9101182,-77.0280797
4207,DOWNTOWN CHICKEN,"2125 ALABAMA AVE SE Washington, DC 20020",38.85077643,-76.97462693
3476,DUBLINER RESTAURANT AND PUB,"520 NORTH CAPITOL ST NW Washington, DC 20001",38.8971253,-77.0092209
2477,DUFFY'S IRISH RESTAURANT,"2106 VERMONT AVE NW Washington, DC 20001",38.9184172,-77.0248379
6471,DUICINEA BAR AND GRILL,"2618 GEORGIA AVE NW Washington, DC 20001",38.924752,-77.022964
5215,DUKEM ETHIOPIAN RESTAURANT & MARKET,"1114 U ST NW WASHINGTON, DC 20011",38.9168483,-77.0278224
2019,DUMBARTON OAKS,"1703 32ND ST NW Washington, DC 20007",38.9141326,-77.0640467
6798,DUNKIN DONUTS,"2025 E ST NW Washington, DC 20001",38.89617,-77.0458348
867,DUNKIN DONUTS,"2424 NEW YORK AVE NE Washington, DC 20002",38.9147319,-76.9879373
1867,DUNKIN DONUTS,"1509 17TH ST NW Washington, DC 20036",38.909884,-77.038294
5034,DUNKIN DONUTS,"451 7TH ST SW Washington, DC 20407",38.8840172,-77.0219779
4924,DUPLEX DINER (n),"2004 18th ST NW WASHINGTON, DC 20009",38.91721573,-77.04189505
1722,DUPONT CIRLCE THEATRES (002),"1350 CONNECTICUT AVE NW Washington, DC 20036",38.908305,-77.0430794
1546,DUPONT COFFEE SHOP,"1234 19TH ST NW Washington, DC 20036",38.9068698,-77.0437325
1974,DUPONT ITALIAN KITCHEN,"1637 17TH ST NW Washington, DC 20010",38.932935,-77.038795
5547,DUPONT PIZZA,"2004 P ST NW Washington, DC 20036",38.9094911,-77.0452807
1718,DUTCH MILL,"1349 CONNECTICUT AVE NW Washington, DC 20036",38.90819532,-77.04248613
855,DUTCH MILL CATERING CLUB RIO,"2335 BLADENSBURG RD NE Washington, DC 20018",38.92055487,-76.96969961
5008,EARLY CHILDHOOD ACADEMY PUBLIC CHARTER SCHOOL,"4025 9TH ST SE WASHINGTON, DC 20032",38.83174007,-76.99058211
4617,EAST POTOMAC GOLF COURSE,"972 OHIO DR SW Washington, DC 20024",38.87461531,-77.02675188
1049,EAST STREET CAFE,"50 MASSACHUSETTS AVE NE SPC 316 WASHINGTON, DC 20002",38.8971206,-77.0062537
2824,EASTERN EMPIRE RESTAURANT,"3018 14TH ST NW Washington, DC 20010",38.9279301,-77.0327756
5616,EAT & JOY,"1204 34TH ST NW WASHINGTON, DC 20007",38.9053423,-77.0679652
3704,EAT FIRST RESTAURANT,"609 H ST NW Washington, DC 20001",38.8999715,-77.0204216
2488,EATONVILLE RESTAURANT,"2121 14TH ST NW Washington, DC 20009",38.9183849,-77.0316194
3333,Ebenezar Baptist Church,"46 Q ST NW Washington, DC 20001",38.91089945,-77.01112377
807,EBENEZERS COFFEEHOUSE,"201 F ST NE Washington, DC 20002",38.897255,-77.003351
882,ECLIPSE RESTAURANT & NIGHT CLUB,"2820 BLADENSBURG RD NE Washington, DC 20018",38.9264027,-76.9643941
2714,EDDIE CAFE,"2600 CONNECTICUT AVE NW Washington, DC 20008",38.9237266,-77.0519682
611,EDDIE'S CARRYOUT,"1251 BLADENSBURG RD NE Washington, DC 20002",38.9069757,-76.9785277
6308,EDDIE'S CARRYOUT,"7730 GEORGIA AVE NW Washington, DC 20012",38.98341297,-77.0268394
137243,EIGHTEENTH STREET LOUNGE (n),"1212 18TH ST NW WASHINGTON, DC 20036",38.90621416,-77.04196648
1512,EIGHTEENTH STREET LOUNGE (n),"1212 18TH ST NW WASHINGTON, DC 20036",38.90621416,-77.04196648
2174,EINSTEIN BROTHERS BAGELS,"1815 WISCONSIN AVE NW Washington, DC 20007",38.9151831,-77.0672183
3086,EL AMIGO CARRYOUT,"3612 14TH ST NW Washington, DC 20010",38.9367229,-77.0330937
4950,EL CAMINO REAL RESTAURANT,"5217 GEORGIA AVE NW WASHINGTON, DC 20011",38.953463,-77.0273106
3485,EL CAMINO REAL RESTAURANT,"5217 GEORGIA AVE NW WASHINGTON, DC 20011",38.953463,-77.0273106
6864,EL CAMINO REAL RESTAURANT II,"5217 GEORGIA AVE NW WASHINGTON, DC 20011",38.953463,-77.0273106
5255,EL CENTRO D.F. (n),"1819 14TH ST NW WASHINGTON, DC 20009",38.91468927,-77.03154835
2314,EL CHALAN RESTAURANT,"1922 I ST NW Washington, DC 20006",38.9011566,-77.0445063
6788,EL CHUCHO-COCINA SUPERIOR  N,"3313 11TH ST NW WASHINGTON, DC 20010",38.93108861,-77.02781822
3282,EL DON RESTAURANT,"4401 14TH ST NW Washington, DC 20011",38.9441853,-77.0324752
2126,EL KHARTOUM RESTAURANT,"1782 FLORIDA AVE NW Washington, DC 20009",38.91671317,-77.04133666
2407,EL LIMENO,"201 UPSHUR ST NW Washington, DC 20011",38.9424086,-77.0138666
2048,EL NUEVO MIGUELENO(N),"1721 COLUMBIA RD NW Washington, DC 20009",38.9247567,-77.0400325
2294,EL PARAISO,"1916 14TH ST NW Washington, DC 20009",38.91582743,-77.03206014
3145,EL PARAISO RESTAURANT,"3910 14TH ST NW Washington, DC 20010",38.9389834,-77.0329914
5232,EL PARISO RESTAURATE,"1916 14TH ST NW Washington, DC 20009",38.91582743,-77.03206014
2884,EL POLLO SABROSO,"3153 MOUNT PLEASANT ST NW Washington, DC 20010",38.93048507,-77.03770196
137255,EL POLLO SABROSO,"3153 MOUNT PLEASANT ST NW Washington, DC 20010",38.93048507,-77.03770196
1817,El POLO SABROSO,"1434 PARK RD NW Washington, DC 20010",38.93052879,-77.03403576
3529,EL PULGARCITO,"5313 GEORGIA AVE NW Washington, DC 20011",38.95431357,-77.02765954
3528,EL PULGARCITO DE AMERICA,"5313 GEORGIA AVE NW Washington, DC 20011",38.95431357,-77.02765954
2215,EL RANCON ESPANOL,"1826 COLUMBIA RD NW Washington, DC 20009",38.9219175,-77.0430547
1427,EL RINCONCITO CAFE,"1129 11TH ST NW Washington, DC 20001",38.9053379,-77.026767
2941,EL RINCONCITO DEPORTIVO,"3226 11TH ST NW Washington, DC 20010",38.9302871,-77.0281041
3076,EL SALVODORA,"3548 14TH ST NW Washington, DC 20010",38.9357605,-77.0330433
137242,EL SAUCE,"1227 11TH ST NW Washington, DC 20001",38.9066038,-77.0267538
1806,EL SAVSALITO RESTAURANT,"1424 PARK RD NW Washington, DC 20010",38.93043499,-77.03373122
2320,EL SOL DE AMERICA,"1930 9TH ST NW Washington, DC 20001",38.9164261,-77.0242024
2129,EL TAMARINDO,"1785 FLORIDA AVE NW Washington, DC 20009",38.91722842,-77.04123759
4880,EL TAMARINDO,"1785 FLORIDA AVE NW Washington, DC 20009",38.91722842,-77.04123759
3850,EL TAMARINDO III,"7331 GEORGIA AVE NW Washington, DC 20012",38.97924233,-77.02616071
2915,EL TEXMEX BURRITO,"3213 MOUNT PLEASANT ST NW Washington, DC 20010",38.93156549,-77.03825564
3224,EL TOROGOZ RESTAURANT,"4231 9TH ST NW Washington, DC 20011",38.9425542,-77.0249138
1496,ELEPHANT & CASTLE PUB & RESTAURANT,"1201 PENNSYLVANIA AVE NW Washington, DC 20004",38.8955933,-77.0283357
6107,ELEPHANT AND CASTLE PUB RESTAURANT,"900 19TH ST NW WASHINGTON, DC 20006",38.9016399,-77.0438675
1568,ELI'S RESTAURANT,"1253 20TH ST NW Washington, DC 20036",38.9070798,-77.0446938
6303,ELISIR RISTORANTE,"427 11TH ST NW WASHINGTON, DC 20004",38.89516404,-77.02694435
4028,ELLA'S WOOD HOUSE,"901 F ST NW Washington, DC 20004",38.8975486,-77.0243099
4027,ELLA'S WOOD HOUSE,"901 F ST NW Washington, DC 20004",38.8975486,-77.0243099
975,ELLIS ISLAND,"3908 12TH ST NE Washington, DC 20017",38.9375716,-76.9907583
6772,ELSA RESTAURANT AND MARKET,"4630 14TH ST NW Washington, DC 20011",38.94699923,-77.03300639
3347,ELSA RESTAURANT AND MARKET,"4630 14TH ST NW Washington, DC 20011",38.94699923,-77.03300639
3538,EMBASSY SUITES,"5335 WISCONSIN AVE NW Washington, DC 20015",38.9601251,-77.0848443
1555,EMBASSY SUITES HOTEL,"1250 22ND ST NW Washington, DC 20037",38.9068492,-77.0494454
1556,EMBASSY SUITES HOTEL - TRATTORIA NICOLA'S,"1250 22ND ST NW Washington, DC 20037",38.9068492,-77.0494454
4486,EMPLOYEE CAFE,"1330 MARYLAND AVE SW Washington, DC 20024",38.8835916,-77.0304489
1243,EMPLOYEE CAFETERIA,"1001 G ST NW Washington, DC 20005",38.898492,-77.026649
2629,EMPLOYEE'S CAFE FAIRMONT HOTEL (005),"2401 M ST NW Washington, DC 20007",38.9055495,-77.0517741
2303,EMPLOYEES - MCCLELLAN'S,"1919 CONNECTICUT AVE NW Washington, DC 20009",38.9165229,-77.0452084
2140,ENID INC,"1800 I ST NW Washington, DC 20005",38.9008524,-77.0273384
2433,Eola Restaurant,"2020 P ST NW Washington, DC 20036",38.90940135,-77.04586679
1487,EPA CAFETERIA,"1201 CONSTITUTION AVE NW Washington, DC 20004",38.8925265,-77.0288319
1474,EPA SNACK BAR,"1200 CONSTITUTION AVE NW Washington, DC 20004",38.892003,-77.028295
3099,EPICUREAN AND COMPANY,"3700 O ST NW Washington, DC 20007",38.90888834,-77.07352088
3234,EPICUREAN AND COMPANY,"4250 CONNECTICUT AVE NW Washington, DC 20008",38.9444744,-77.064239
3980,EQUINOX RESTAURANT,"818 CONNECTICUT AVE NW Washington, DC 20006",38.900896,-77.0388097
2842,ERCILLA'S RESTAURANT,"3070 MOUNT PLEASANT ST NW Washington, DC 20010",38.92858878,-77.03753532
3628,ERITREAN CULTURAL & CIVIC CENTER,"600 L ST NW Washington, DC 20001",38.9040163,-77.0201892
3584,ESPN ZONE,"555 13TH ST NW Washington, DC 20004",38.8969967,-77.0293541
3626,ESPRESSO CENTER,"600 CONSTITUTION AVE NW WASHINGTON, DC 20565",38.8920741,-77.0209069
5195,ESTADIO RESTURANT (n),"1520 14TH ST NW WASHINGTON, DC 20006",38.9102557,-77.0322099
3459,ET VOILA,"5120 MACARTHUR BLVD NW Washington, DC 20016",38.9254351,-77.102318
2336,ETETE RESTAURANT,"1942 9TH ST NW Washington, DC 20001",38.9167525,-77.0242139
5915,ETHIOPIC RESTAURANT (n),"401 H ST NE WASHINGTON, DC 20002",38.9000242,-77.0003904
2479,EUREST DINING SERVICES,"2115 WISCONSIN AVE NW Washington, DC 20005",38.9184971,-77.0689899
2009,EUREST DINING SERVICES,"1700 PENNSYLVANIA AVE NW Washington, DC 20006",38.8986346,-77.0399253
4574,EVERYTHING YOGURT,"470 L'ENFANT PLZ SW Washington, DC 20024",38.8838985,-77.0239717
2042,EXCHANGE INDUSTRIES,"1719 G ST NW Washington, DC 20006",38.8985325,-77.0403316
1832,EXECUTIVE DINING ROOM,"1445 NEW YORK AVE NW Washington, DC 20001",38.904945,-77.0161539
4101,Executive Dining Room,"1200 NEW JERSEY AVE SE Washington, DC 20003",38.875991,-77.0034984
2535,EXECUTIVE DINING ROOM(001),"2201 C ST NW Washington, DC 20520",38.8945985,-77.0471513
3941,EXECUTIVE ORDERS,"801 MOUNT VERNON PL NW Washington, DC 20001",38.903027,-77.023022
2577,EXHALE LOUNGE,"2307 18TH ST NW Washington, DC 20009",38.919941,-77.04145837
2319,EXPO RESTAURANT & CLUB,"1928 9TH ST NW Washington, DC 20001",38.91638682,-77.02426351
2036,EYE BAR,"1716 I ST NW Washington, DC 20006",38.9009945,-77.0401739
1904,EYE STREET GRILLE,"1575 I ST NW Washington, DC 20005",38.901516,-77.035568
5578,EZME RESTAURANT & WINE BAR,"2016 P ST NW STE 2 Washington, DC 20036",38.9096441,-77.0454744
4003,F.U.E.L. STATION,"888 17TH ST NW Washington, DC 20006",38.9010907,-77.0397706
6462,FAA CAFETERIA,"800 INDEPENDENCE AVE SW Washington, DC 20024",38.8869326,-77.036656
4610,FAA CAFETERIA,"800 INDEPENDENCE AVE SW Washington, DC 20024",38.8869326,-77.036656
2163,FAB LOUNGE(N),"1805 CONNECTICUT AVE NW Washington, DC 20001",38.923529,-77.051513
3119,FACULTY CLUB/MAIN KITCHEN,"3800 RESERVOIR RD NW Washington, DC 20057",38.917892,-77.099823
3641,FAGAN'S PUB,"601 F ST NW WASHINGTON, DC 20001",38.8975639,-77.0202807
6669,FAIRFAX HOTEL ON EMBASSY ROW,"2100 MASSACHUSETTS AVE NW WASHINGTON, DC 20008",38.9105385,-77.0470225
845,FAIRFIELD INN AND SUITES,"2305 NEW YORK AVE NE WASHINGTON, DC 20002",38.9147319,-76.9879373
2630,FAIRMONT HOTEL(001)THE COLONADE/main kitchen,"2401 M ST NW Washington, DC 20037",38.9055495,-77.0517741
5796,FANNIE MAE CAFETERIA,"4000 WISCONSIN AVE NW Washington, DC 20016",38.9416894,-77.076897
3185,FANNIE MAE CAFETERIA,"4000 WISCONSIN AVE NW Washington, DC 20016",38.9416894,-77.076897
5795,FANNIE MAE EXECUTIVE,"3900 WISCONSIN AVE NW Washington, DC 20016",38.94037831,-77.07677615
3141,FANNIE MAE EXECUTIVE,"3900 WISCONSIN AVE NW Washington, DC 20016",38.94037831,-77.07677615
5776,FASIL ETHOPIAN RESTAURANT,"1608 7th ST NW Washington, DC 20001",38.9114955,-77.0222366
5726,FAST GOURMET,"1400 W ST NW WASHINGTON, DC 20009",38.91898703,-77.03248389
2539,FAT DADDY'S,"221 UPSHUR ST NW Washington, DC 20011",38.94228394,-77.01413333
3556,FDIC CAFETERIA,"550 17TH ST NW Washington, DC 20429",38.8970286,-77.0396819
2364,FEDERAL RESERVE CAFETERIA,"2000 C ST NW Washington, DC 20551",38.8935088,-77.0449395
6821,FEVER BAR  & LOUNGE,"816 H ST NE WASHINGTON, DC 20002",38.90044703,-76.99419238
6082,FIESTA RESTAURANT,"1325 CONNECTICUT AVE NW Washington, DC 20036",38.9079452,-77.0421466
5782,FIESTA RESTUARANT,"1325 CONNECTICUT AVE NW Washington, DC 20036",38.9079452,-77.0421466
4064,FIFTEEN SQUARE/PSB,"999 9TH ST NW Washington, DC 20001",38.9015052,-77.0236934
3374,Figs Fine Foods,"4828 MACARTHUR BLVD NW Washington, DC 20007",38.91680583,-77.0965355
1311,FILOMENA RISTORANTE,"1063 WISCONSIN AVE NW Washington, DC 20007",38.912096,-77.065823
6693,FILTER COFFEEHOUSE & ESPRESSO BAR,"1919 PENNSYLVANIA AVE NW Washington, DC 20006",38.9009131,-77.044308
1651,FINEMONDO,"1319 F ST NW Washington, DC 20004",38.897585,-77.0305721
4004,FINN & PORTER,"900 19TH ST NW WASHINGTON, DC 20006",38.9016399,-77.0438675
2821,FINO RISTORANTE ITALIANO,"3011 M ST NW Washington, DC 20007",38.9053832,-77.0595563
5657,FIOLA,"601 PENNSYLVANIA AVE NW Washington, DC 20004",38.8932991,-77.0205014
3882,FIRE AND SAGE,"775 12TH ST NW Washington, DC 20005",38.8994152,-77.0277857
4350,FIRE HOUSE CAFE,"423 8TH ST SE Washington, DC 20003",38.88344282,-76.99507822
3205,FIREBIRD INN UDC CAFETERIA,"4200 CONNECTICUT AVE NW WASHINGTON, DC 20008",38.9444336,-77.0643243
3828,FIREHOOK BAKERY,"717 MADISON PL NW Washington, DC 20001",38.9001402,-77.0347334
4209,FIREHOOK BAKERY,"215 PENNSYLVANIA AVE SE Washington, DC 20003",38.887089,-77.0028597
3285,FIREHOOK BAKERY & COFFEE HOUSE,"441 4TH ST NW Washington, DC 20001",38.8954456,-77.0156522
3021,FIREHOOK BAKERY & COFFEE HOUSE,"3411 CONNECTICUT AVE NW Washington, DC 20008",38.9348366,-77.0576598
3412,FIREHOOK BAKERY & COFFEEHOUSE,"500 INDIANA AVE NW Washington, DC 20001",38.89412619,-77.01867706
5534,FIREHOOK BAKERY & COFFEHOUSE - JUDGES DINING ROOM,"500 INDIANA AVE NW Washington, DC 20001",38.89412619,-77.01867706
3592,FIREHOOK BAKERY(006),"555 13TH ST NW Washington, DC 20004",38.8969967,-77.0293541
1906,FIREHOOK CAFE (Phillips Collections Cafe),"1600 21ST ST NW Washington, DC 20036",38.911502,-77.0468523
2528,FIREPLACE RESTAURANT,"2161 P ST NW Washington, DC 20037",38.9098302,-77.0485969
4018,FIRST CUP CAFE,"900 M ST NW Washington, DC 20001",38.9056467,-77.019901
3701,FIRST RISING BABTIST CHURCH,"606 M ST NW Washington, DC 20001",38.90546921,-77.02032154
5567,FIRST ROCK BAPTIST CHURCH,"4630 ALABAMA AVE SE WASHINGTON, DC 20032",38.8451784,-76.9863974
3894,FIVE GUYS,"799 9TH ST NW Washington, DC 20001",38.899686,-77.023861
2573,FIVE GUYS,"2301 GEORGIA AVE NW Washington, DC 20001",38.920636,-77.0215489
6087,FIVE GUYS,"808 H ST NW WASHINGTON, DC 20001",38.9001591,-77.0148612
4128,FIVE GUYS,"140 M ST SE Washington, DC 20003",38.8767523,-77.0038789
1741,FIVE GUYS,"1400 I ST NW Washington, DC 20005",38.901254,-77.03212
2197,FIVE GUYS,"1825 I ST NW Washington, DC 20006",38.9016485,-77.0421808
1701,FIVE GUYS,"1335 WISCONSIN AVE NW Washington, DC 20007",38.90750314,-77.06315564
6958,FIVE GUYS,"1400 IRVING ST NW Washington, DC 20010",38.9284459,-77.0338031
5103,FIVE GUYS,"1400 IRVING ST NW Washington, DC 20010",38.9284459,-77.0338031
1745,FIVE GUYS,"1400 IRVING ST NW Washington, DC 20010",38.9284459,-77.0338031
623,FIVE GUYS ATF,"1200 2ND ST NE Washington, DC 20002",38.9072372,-77.0035193
4091,FIVE GUYS BURGERS & FRIES,"1100 NEW JERSEY AVE SE Washington, DC 20003",38.8769513,-77.0039422
1982,FIVE GUYS FAMOUS BURGERS & FRIES,"1645 CONNECTICUT AVE NW Washington, DC 20009",38.91238358,-77.04454877
5180,FLAVORS OF JAGUYA,"7414 GEORGIA AVE NW Washington, DC 20012",38.98006194,-77.02677209
2710,FLIK AT PATTON BOGGS CAFE MAY,"2550 M ST NW Washington, DC 20037",38.9049698,-77.054208
1375,FLIK INTERNATIONAL,"1101 NEW YORK AVE NW Washington, DC 20001",38.904945,-77.0161539
5216,FLIP IT 2 BAKERY AND RESTAURANT,"1913 MICHIGAN NE AVE NE WASHINGTON, DC 20018",38.9454317,-76.9787177
5735,FLIP IT II BAKERY & RESTAURANT,"1544 RHODE ISLAND AVE NE Washington, DC 20018",38.92594355,-76.98285627
3326,FLIP-IT BAKERY & DELI,"4532 GEORGIA AVE NW Washington, DC 20011",38.94597052,-77.02680514
6973,FLIPPIN PIZZA,"1745 CONNECTICUT AVE NW Washington, DC 20009",38.9138918,-77.0455658
5204,FLIPPIN PIZZA,"1745 CONNECTICUT AVE NW Washington, DC 20009",38.9138918,-77.0455658
5437,FLORA,"2010 9TH ST NW WASHINGTON, DC 20001",38.91738326,-77.02419462
5508,FLORIANA,"1602 17TH ST NW Washington, DC 20016",38.9113197,-77.0386567
1916,FLORIANA,"1602 17TH ST NW Washington, DC 20016",38.9113197,-77.0386567
3746,FLORIDA AVE BAPTIST CHURCH,"623 FLORIDA AVE NW Washington, DC 20001",38.9161628,-77.02082752
1332,FLORIDA AVENUE GRILL,"1100 FLORIDA AVE NW Washington, DC 20001",38.9206235,-77.0273807
5385,FLORIDA COFFEE HOUSE,"220 Florida AVE NW Washington, DC 20001",38.91296474,-77.01458497
3942,FOGGY BOTTOM GRILL (FOOD COURT) - DOWNTOWN BUSINES,"801 MOUNT VERNON PL NW Washington, DC 20001",38.903027,-77.023022
1376,FOGO DE CHAO,"1101 PENNSYLVANIA AVE NW Washington, DC 20004",38.8951558,-77.0274049
2574,FOOD CORNER KABOB AND ROTISSERIE,"2301 GEORGIA AVE NW Washington, DC 20001",38.920636,-77.0215489
3203,FOOTNOTES CAFE,"418 7TH ST NW Washington, DC 20004",38.89511665,-77.02202289
3818,FOP,"711 4TH ST NW Washington, DC 20001",38.89857737,-77.01607829
4448,FORRESTAL BUILDING SNACK BAR,"5575 Central AVE SE WASHINGTON, DC 20019",38.8858904,-76.91965674
1475,FOSSIL CAFE,"1000 CONSTITUTION AVE NW Washington, DC 20560",38.8921018,-77.0261271
3059,FOSTER BROTHERS COFFEE,"3515 CONNECTICUT AVE NW Washington, DC 20008",38.9361693,-77.0582005
4671,FOUNDING FARMERS LLC,"1924 PENNSYLVANIA AVE NW WASHINGTON, DC 20006",38.9002802,-77.0444153
2772,FOUR SEASONS HOTEL (BANQUET KITCHEN),"2800 PENNSYLVANIA AVE NW WASHINGTON, DC 20007",38.9048959,-77.0573494
2774,FOUR SEASONS HOTEL (BOURBON STEAK),"2800 PENNSYLVANIA AVE NW WASHINGTON, DC 20007",38.9048959,-77.0573494
2771,FOUR SEASONS HOTEL (EMPLOYEE CAFETERIA),"2800 PENNSYLVANIA AVE NW WASHINGTON, DC 20007",38.9048959,-77.0573494
2770,FOUR SEASONS HOTEL (SEASONS RESTAURANT),"2800 PENNSYLVANIA AVE NW WASHINGTON, DC 20007",38.9048959,-77.0573494
2989,FOXHALL SQUARE CAFE,"3301 NEW MEXICO AVE NW Washington, DC 20016",38.93364416,-77.08513158
2523,FRACTURED PRUNE,"2153 P ST NW Washington, DC 20036",38.9097989,-77.048341
6569,FRANKIE'S,"1012 VERMONT AVE NW WASHINGTON, DC 20003",38.9031371,-77.0336866
5906,FRANKIE'S,"1010 VERMONT AVE NW Washington, DC 20005",38.90275505,-77.03374501
2945,FRANKLIN DELI,"3234 11TH ST NW Washington, DC 20010",38.93049531,-77.0281508
1477,FRANKLIN GRILLE,"1200 K ST NW Washington, DC 20005",38.902439,-77.028241
3195,FRANKLIN GRILLE,"4000 WISCONSIN AVE NW Washington, DC 20016",38.9416894,-77.076897
1194,FREDDYS SUBS & FRIES,"819 H ST NE Washington, DC 20002",38.899829,-76.9941676
5664,FRENCH BISTRO BISTRO B LOUNGE,"1727 CONNECTICUT AVE NW WASHINGTON, DC 20009",38.91342276,-77.04519042
2711,FRESCO ITALIAN CAFE WATERGATE,"2554 VIRGINIA AVE NW Washington, DC 20037",38.89935402,-77.05438605
2270,FRESH MEAL,"1901 L ST NW Washington, DC 20036",38.9040285,-77.04389176
2996,FRESH MED MEDITERRANEAN RESTAURANT,"3313 CONNECTICUT AVE NW Washington, DC 20008",38.93396376,-77.05712522
5829,FRESH OFF THE ROAST,"3917 GEORGIA AVE NW WASHINGTON, DC 20011",38.93918773,-77.02451845
3901,FRESHENS / NOSH,"800 21ST ST NW Washington, DC 20052",38.90006069,-77.04720357
6485,FRESHII,"555 11TH ST NW Washington, DC 20004",38.8966928,-77.0266502
1246,"FRIED, FRANK, HARRIS CAFETERIA","1001 PENNSYLVANIA AVE NW Washington, DC 20004",38.894977,-77.0262742
1463,FRIENDS KABOB,"1195 20TH ST NW Washington, DC 20036",38.905355,-77.0446824
2353,FRIENDS KABOB,"1990 M ST NW Washington, DC 20036",38.9054817,-77.0445142
5012,FRIENDSHIP COLLEGIATE ACADEMY,"4095 MINNESOTA AVE NE WASHINGTON, DC 20019",38.89746329,-76.94688507
3211,FRIENDSHIP TERRACE,"4201 BUTTERWORTH PL NW Washington, DC 20016",38.94915362,-77.08255512
2516,FROGGY BOTTOM PUB,"2142 PENNSYLVANIA AVE NW Washington, DC 20037",38.9016203,-77.0483685
1697,FRONT PAGE RESTAURANT & GRILL,"1333 NEW HAMPSHIRE AVE NW Washington, DC 20036",38.9085663,-77.0437034
5282,FROZENYO,"1006 F ST NW WASHINGTON, DC 20004",38.89726337,-77.02618736
4514,FT  MCNAIR /  NATIONAL DEFENSE UNIVERSITY,"300 5TH AVE SW Washington, DC 20319",38.866776,-77.015419
93276,FUDDRUCKERS,"734 7TH ST NW Washington, DC 20001",38.8996368,-77.0221223
3852,FUDDRUCKERS,"734 7TH ST NW Washington, DC 20001",38.8996368,-77.0221223
1522,FUDDRUCKERS,"1216 18TH ST NW Washington, DC 20009",38.9063558,-77.0419725
6431,FUEL PIZZA,"1606 K ST NW Washington, DC 20006",38.902208,-77.037138
3450,FULL KEE RESTAURANT,"509 H ST NW Washington, DC 20001",38.8999724,-77.019323
1044,FULL YUM,"4940 SOUTH DAKOTA AVE NE WASHINGTON, DC 20017",38.94853688,-76.99163097
6923,FUR FACTORY (n),"33 PATTERSON ST NE WASHINGTON, DC 20002",38.9062458,-77.0080243
2777,FURIN'S OF GEORGETOWN,"2805 M ST NW Washington, DC 20007",38.90548041,-77.05728608
2724,FUSION ALLEY,"2608 CONNECTICUT AVE NW Washington, DC 20008",38.9239673,-77.0521161
4382,FUSION GRILL,"515 8TH ST SE Washington, DC 20003",38.88251544,-76.99508038
2890,G & J  DELI,"317 K ST NW Washington, DC 20001",38.9027665,-77.015991
4949,G SPOT TAVERN,"5413 Georgia AVE NW WASHINGTON, DC 20011",38.95538067,-77.02780699
6577,G STREET FOOD,"1120 19TH ST NW Washington, DC 20036",38.90454833,-77.0438677
2023,G STREET FOODS,"1706 G ST NW Washington, DC 20005",38.8982891,-77.0122233
2537,G-DUB JAVA formerly Dunques Hall  Coffee Shop,"2201 G ST NW Washington, DC 20052",38.89858674,-77.04947773
1401,GALBRARTH AME ZION CHURCH,"1114 6TH ST NW Washington, DC 20004",38.894411,-77.019901
5253,GALILEO,"600 14TH ST NW Washington, DC 20004",38.890628,-77.031964
1388,GALILEO RESTAURANT,"1110 21ST ST NW Washington, DC 20036",38.9042697,-77.0469645
1953,GALLEY CAFE,"1625 MASSACHUSETTS AVE NW Washington, DC 20036",38.90815917,-77.03802818
3287,GAO CAFETERIA,"441 G ST NW Washington, DC 20001",38.898907,-77.0177469
3288,GAO CAFETERIA SNACK BAR,"441 G ST NW Washington, DC 20001",38.898907,-77.0177469
3969,GARDEN REST/PANTRY SHOP,"814 14TH ST NW Washington, DC 20005",38.90041583,-77.03206456
4031,GARRETT & DONNER LLP DINING RM,"901 NEW YORK AVE NW Washington, DC 20001",38.904945,-77.0161539
2819,GARRETT'S RESTAURANT,"3003 M ST NW Washington, DC 20007",38.9053728,-77.0594106
2304,GAZEBO,"1919 CONNECTICUT AVE NW Washington, DC 20009",38.9165229,-77.0452084
1958,GAZUZA LOUNGE (002)(N),"1629 CONNECTICUT AVE NW Washington, DC 20009",38.91862,-77.048901
2833,GELATERIA DOLCE VITA,"3050 K ST NW Washington, DC 20009",38.9022529,-77.0604822
2300,GEORGE WASHINGTON UNIVERSITY CLUB,"1918 F ST NW Washington, DC 20006",38.89712429,-77.04428957
6888,GEORGE'S TOWNHOUSE,"1205 28TH ST NW WASHINGTON, DC 20008",38.94916,-77.054833
2545,GEORGES CARRYOUT,"2215 14TH ST NW Washington, DC 20009",38.9197345,-77.0316569
2956,GEORGETOWN BAGELRY,"3245 M ST NW Washington, DC 20007",38.9053186,-77.0643236
2963,GEORGETOWN BAR & BILLIARDS,"3251 PROSPECT ST NW WASHINGTON, DC 20007",38.906174,-77.0641423
3127,GEORGETOWN CAFE,"3800 RESERVOIR RD NW Washington, DC 20057",38.917892,-77.099823
1946,GEORGETOWN CAFE,"1623 WISCONSIN AVE NW Washington, DC 20015",38.9044573,-77.0627883
